size,pronoun,prime_verb,pd_bias,pd_bias_ratio,target_verb,DO-DO,DO-PD,PD-DO,PD-PD
7b,True,BUY,0.3351764333998525,1.027785975019155,FEED,0.9431942363042619,0.05680576369573804,0.8675766780732278,0.13242332192677217
7b,True,BUY,0.3351764333998525,1.027785975019155,CATCH,0.6256320813810182,0.3743679186189819,0.32123066806341855,0.6787693319365815
7b,True,BUY,0.3351764333998525,1.027785975019155,DELIVER,0.8916525755556336,0.1083474244443663,0.6703142800551248,0.32968571994487506
7b,True,BUY,0.3351764333998525,1.027785975019155,THROW,0.8514309603377959,0.14856903966220414,0.7704582062097208,0.2295417937902792
7b,True,BUY,0.3351764333998525,1.027785975019155,PROMISE,0.9747193617016364,0.025280638298363627,0.9498641394279589,0.05013586057204118
7b,True,CATCH,0.5256336023110012,0.9956759538035017,BRING,0.8765697162597759,0.12343028374022402,0.8101114708292648,0.1898885291707351
7b,True,CATCH,0.5256336023110012,0.9956759538035017,DRAW,0.7660124570044158,0.23398754299558422,0.27391017163367415,0.726089828366326
7b,True,CATCH,0.5256336023110012,0.9956759538035017,FIND,0.9206519458273135,0.07934805417268653,0.4252971908315938,0.5747028091684062
7b,True,CATCH,0.5256336023110012,0.9956759538035017,GET,0.9013803598472788,0.09861964015272125,0.48991285770982884,0.5100871422901712
7b,True,CATCH,0.5256336023110012,0.9956759538035017,GIVE,0.9659164543035985,0.034083545696401533,0.9174709180756869,0.08252908192431295
7b,True,CATCH,0.5256336023110012,0.9956759538035017,KEEP,0.8099869796676556,0.19001302033234438,0.21900207908087513,0.7809979209191249
7b,True,CATCH,0.5256336023110012,0.9956759538035017,LEAVE,0.6978217059704446,0.3021782940295554,0.3553995500508516,0.6446004499491483
7b,True,CATCH,0.5256336023110012,0.9956759538035017,MAKE,0.7248677919340573,0.27513220806594285,0.2792739372132659,0.7207260627867342
7b,True,CATCH,0.5256336023110012,0.9956759538035017,PURCHASE,0.6414325415094588,0.3585674584905412,0.2497973570827115,0.7502026429172883
7b,True,CATCH,0.5256336023110012,0.9956759538035017,SAVE,0.8684395955499044,0.13156040445009576,0.5044404943677518,0.4955595056322481
7b,True,CATCH,0.5256336023110012,0.9956759538035017,SELL,0.8909274567698654,0.10907254323013447,0.7910739083316106,0.20892609166838938
7b,True,CATCH,0.5256336023110012,0.9956759538035017,SEND,0.9159616438424065,0.08403835615759356,0.8420222509372605,0.15797774906273962
7b,True,CATCH,0.5256336023110012,0.9956759538035017,SHOW,0.9592694743739268,0.040730525626073176,0.9306184982454576,0.06938150175454248
7b,True,CATCH,0.5256336023110012,0.9956759538035017,SUPPLY,0.9111773358834648,0.08882266411653529,0.8062753907631617,0.19372460923683846
7b,True,CATCH,0.5256336023110012,0.9956759538035017,DESIGN,0.4056258597630816,0.5943741402369185,0.11964668683244367,0.8803533131675563
7b,True,CATCH,0.5256336023110012,0.9956759538035017,TAKE,0.8492525028273462,0.15074749717265395,0.45879879743269697,0.541201202567303
7b,True,CATCH,0.5256336023110012,0.9956759538035017,FEED,0.9583055480465384,0.041694451953461546,0.8522728745705899,0.14772712542941005
7b,True,CATCH,0.5256336023110012,0.9956759538035017,BUY,0.8801611059616454,0.11983889403835471,0.5838251337673155,0.41617486623268446
7b,True,CATCH,0.5256336023110012,0.9956759538035017,DELIVER,0.9155258469631192,0.08447415303688084,0.5665744451756433,0.4334255548243567
7b,True,CATCH,0.5256336023110012,0.9956759538035017,THROW,0.8474608910231664,0.1525391089768338,0.7048648128010274,0.29513518719897264
7b,True,CATCH,0.5256336023110012,0.9956759538035017,PROMISE,0.9656782724950626,0.034321727504937456,0.927870421459248,0.07212957854075201
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,BRING,0.9149718236744004,0.08502817632559947,0.8688766322344503,0.13112336776554964
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,DRAW,0.7053549718408141,0.2946450281591861,0.42404122369143316,0.5759587763085668
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,FIND,0.8704024339960458,0.1295975660039541,0.5954772957655282,0.40452270423447173
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,GET,0.845033769805691,0.15496623019430897,0.5714938568766491,0.4285061431233509
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,GIVE,0.9686470363729512,0.03135296362704895,0.9235037117058892,0.07649628829411098
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,KEEP,0.5882034545457975,0.41179654545420247,0.30111554312241395,0.698884456877586
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,LEAVE,0.6728732089795575,0.3271267910204425,0.41848590488073084,0.5815140951192691
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,MAKE,0.6847693106554342,0.3152306893445658,0.3553514329458363,0.6446485670541636
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,PURCHASE,0.541025445987386,0.45897455401261394,0.21982724728994968,0.7801727527100504
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,SAVE,0.7568026768829141,0.24319732311708583,0.5218174623494051,0.47818253765059493
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,SELL,0.9294067606546182,0.07059323934538173,0.844683796973612,0.155316203026388
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,SEND,0.9449079908714729,0.055092009128527096,0.8614632160464768,0.13853678395352303
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,SHOW,0.9854976148061725,0.014502385193827443,0.9390853691218362,0.06091463087816384
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,SUPPLY,0.9320290882066896,0.06797091179331045,0.7655818033509459,0.23441819664905403
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,DESIGN,0.3552484943413428,0.6447515056586571,0.13353873302718167,0.8664612669728186
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,TAKE,0.7161725823877751,0.28382741761222496,0.5007707257021703,0.4992292742978298
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,FEED,0.9236600969555573,0.07633990304444277,0.8230969684348799,0.17690303156512027
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,BUY,0.8788416768285343,0.12115832317146577,0.5915837073002648,0.40841629269973523
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,CATCH,0.6906370307797526,0.3093629692202475,0.33531581833327445,0.6646841816667255
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,THROW,0.8707181652730506,0.12928183472694937,0.760010564120627,0.23998943587937305
7b,True,DELIVER,0.22295649169387824,1.0411048147979323,PROMISE,0.961453263223058,0.038546736776941926,0.9491320340100232,0.05086796598997687
7b,True,THROW,0.27649813696970305,1.0341459588192063,BRING,0.9206271776237059,0.07937282237629406,0.7247411573169589,0.27525884268304096
7b,True,THROW,0.27649813696970305,1.0341459588192063,DRAW,0.7998491483809544,0.20015085161904544,0.522386893368617,0.477613106631383
7b,True,THROW,0.27649813696970305,1.0341459588192063,FIND,0.8891706312857005,0.11082936871429938,0.6961327340815882,0.30386726591841184
7b,True,THROW,0.27649813696970305,1.0341459588192063,GET,0.8673326888826368,0.1326673111173631,0.6845228481543769,0.31547715184562297
7b,True,THROW,0.27649813696970305,1.0341459588192063,GIVE,0.9848205615203682,0.015179438479631768,0.8686154767428265,0.13138452325717345
7b,True,THROW,0.27649813696970305,1.0341459588192063,KEEP,0.5086328368852449,0.4913671631147551,0.3038186251277595,0.6961813748722406
7b,True,THROW,0.27649813696970305,1.0341459588192063,LEAVE,0.6677625892918635,0.33223741070813645,0.5034577079842957,0.4965422920157043
7b,True,THROW,0.27649813696970305,1.0341459588192063,MAKE,0.7299037583544645,0.2700962416455354,0.5243156731837406,0.4756843268162594
7b,True,THROW,0.27649813696970305,1.0341459588192063,PURCHASE,0.5545667077475387,0.44543329225246125,0.35489516375677693,0.645104836243223
7b,True,THROW,0.27649813696970305,1.0341459588192063,SAVE,0.824721935544696,0.17527806445530394,0.625520968783795,0.37447903121620507
7b,True,THROW,0.27649813696970305,1.0341459588192063,SELL,0.9150744445273733,0.08492555547262672,0.6350019040356067,0.3649980959643932
7b,True,THROW,0.27649813696970305,1.0341459588192063,SEND,0.9330269712037623,0.06697302879623757,0.6794142951571822,0.32058570484281773
7b,True,THROW,0.27649813696970305,1.0341459588192063,SHOW,0.9880699379242198,0.011930062075780285,0.8938823679024991,0.10611763209750098
7b,True,THROW,0.27649813696970305,1.0341459588192063,SUPPLY,0.9394522915093352,0.06054770849066481,0.6953819924176367,0.3046180075823633
7b,True,THROW,0.27649813696970305,1.0341459588192063,DESIGN,0.2925662994579217,0.7074337005420783,0.1776941156620255,0.8223058843379745
7b,True,THROW,0.27649813696970305,1.0341459588192063,TAKE,0.7174897162015611,0.2825102837984389,0.30241790905113175,0.6975820909488682
7b,True,THROW,0.27649813696970305,1.0341459588192063,FEED,0.9570399017727589,0.042960098227241214,0.7855796602316123,0.21442033976838779
7b,True,THROW,0.27649813696970305,1.0341459588192063,BUY,0.8761160157780457,0.12388398422195449,0.707764095311112,0.2922359046888881
7b,True,THROW,0.27649813696970305,1.0341459588192063,CATCH,0.614384286109336,0.38561571389066396,0.3798836010483882,0.6201163989516116
7b,True,THROW,0.27649813696970305,1.0341459588192063,DELIVER,0.9374004953545735,0.06259950464542653,0.8741403571882127,0.12585964281178735
7b,True,THROW,0.27649813696970305,1.0341459588192063,PROMISE,0.9821905533021958,0.017809446697803922,0.8693263908082508,0.13067360919174917
7b,True,PROMISE,0.04471630442488485,1.100458179931285,BRING,0.9402636198709249,0.05973638012907521,0.7882378839161435,0.2117621160838565
7b,True,PROMISE,0.04471630442488485,1.100458179931285,DRAW,0.7084198008999416,0.2915801991000584,0.5995154664859454,0.40048453351405455
7b,True,PROMISE,0.04471630442488485,1.100458179931285,FIND,0.8455239542600801,0.1544760457399199,0.6838695119989855,0.3161304880010146
7b,True,PROMISE,0.04471630442488485,1.100458179931285,GET,0.8816393592172674,0.11836064078273247,0.7352482969335884,0.26475170306641166
7b,True,PROMISE,0.04471630442488485,1.100458179931285,GIVE,0.9743829131401924,0.025617086859807677,0.859959075869224,0.14004092413077596
7b,True,PROMISE,0.04471630442488485,1.100458179931285,KEEP,0.5182357533764813,0.4817642466235188,0.36460054365149447,0.6353994563485056
7b,True,PROMISE,0.04471630442488485,1.100458179931285,LEAVE,0.6142413900650863,0.3857586099349139,0.520290637759748,0.479709362240252
7b,True,PROMISE,0.04471630442488485,1.100458179931285,MAKE,0.7129599485872083,0.2870400514127917,0.5398756856660896,0.46012431433391043
7b,True,PROMISE,0.04471630442488485,1.100458179931285,PURCHASE,0.486692891987794,0.513307108012206,0.29529328477529204,0.704706715224708
7b,True,PROMISE,0.04471630442488485,1.100458179931285,SAVE,0.7575797125504642,0.24242028744953587,0.5762682339985752,0.42373176600142487
7b,True,PROMISE,0.04471630442488485,1.100458179931285,SELL,0.9281347547664385,0.07186524523356151,0.6847965781514442,0.31520342184855576
7b,True,PROMISE,0.04471630442488485,1.100458179931285,SEND,0.920760621400008,0.0792393785999919,0.6925812950820566,0.3074187049179433
7b,True,PROMISE,0.04471630442488485,1.100458179931285,SHOW,0.9834152264684648,0.01658477353153507,0.9018277190911611,0.09817228090883895
7b,True,PROMISE,0.04471630442488485,1.100458179931285,SUPPLY,0.9346519329593436,0.06534806704065636,0.6080129767168052,0.39198702328319485
7b,True,PROMISE,0.04471630442488485,1.100458179931285,DESIGN,0.2548624931981555,0.7451375068018444,0.17888165518537977,0.8211183448146201
7b,True,PROMISE,0.04471630442488485,1.100458179931285,TAKE,0.5302264058797032,0.46977359412029684,0.3490664101537339,0.650933589846266
7b,True,PROMISE,0.04471630442488485,1.100458179931285,FEED,0.9566108772022642,0.04338912279773571,0.8003747185676277,0.1996252814323723
7b,True,PROMISE,0.04471630442488485,1.100458179931285,BUY,0.8527669305750201,0.14723306942497985,0.6607100134308019,0.339289986569198
7b,True,PROMISE,0.04471630442488485,1.100458179931285,CATCH,0.5608249694212144,0.4391750305787857,0.48088027986098425,0.5191197201390158
7b,True,PROMISE,0.04471630442488485,1.100458179931285,DELIVER,0.9470811012646003,0.052918898735399844,0.8689803802788632,0.1310196197211369
7b,True,PROMISE,0.04471630442488485,1.100458179931285,THROW,0.8479661913377575,0.15203380866224245,0.6543146209624453,0.3456853790375547
7b,False,BRING,0.7253614700059176,0.9669558001444878,DRAW,0.34845281057563116,0.6515471894243688,0.193494338916796,0.8065056610832041
7b,False,BRING,0.7253614700059176,0.9669558001444878,FIND,0.47424201544371214,0.525757984556288,0.2904668486622248,0.7095331513377751
7b,False,BRING,0.7253614700059176,0.9669558001444878,GET,0.5574774972084279,0.44252250279157207,0.285961379003394,0.7140386209966059
7b,False,BRING,0.7253614700059176,0.9669558001444878,GIVE,0.5043041416812617,0.4956958583187383,0.2715704445195006,0.7284295554804995
7b,False,BRING,0.7253614700059176,0.9669558001444878,KEEP,0.41774325317948935,0.5822567468205107,0.24903717704050515,0.7509628229594949
7b,False,BRING,0.7253614700059176,0.9669558001444878,LEAVE,0.43309847863094875,0.5669015213690513,0.23401959874116274,0.7659804012588373
7b,False,BRING,0.7253614700059176,0.9669558001444878,MAKE,0.3987088105046748,0.6012911894953252,0.23221037429368502,0.767789625706315
7b,False,BRING,0.7253614700059176,0.9669558001444878,PURCHASE,0.3448628900897768,0.6551371099102233,0.13443711746820144,0.8655628825317986
7b,False,BRING,0.7253614700059176,0.9669558001444878,SAVE,0.4906804522898786,0.5093195477101213,0.29494174319571104,0.705058256804289
7b,False,BRING,0.7253614700059176,0.9669558001444878,SELL,0.3774187833280601,0.62258121667194,0.1445194958738776,0.8554805041261224
7b,False,BRING,0.7253614700059176,0.9669558001444878,SEND,0.4002194423853036,0.5997805576146964,0.08230407629663099,0.917695923703369
7b,False,BRING,0.7253614700059176,0.9669558001444878,SHOW,0.64201176018172,0.3579882398182799,0.3812709877993948,0.6187290122006053
7b,False,BRING,0.7253614700059176,0.9669558001444878,SUPPLY,0.4721161363649443,0.5278838636350557,0.1136592059409362,0.8863407940590637
7b,False,BRING,0.7253614700059176,0.9669558001444878,DESIGN,0.12149428995177348,0.8785057100482265,0.049928989656845335,0.9500710103431547
7b,False,BRING,0.7253614700059176,0.9669558001444878,TAKE,0.25343466368244094,0.7465653363175591,0.05038357558956794,0.9496164244104323
7b,False,BRING,0.7253614700059176,0.9669558001444878,FEED,0.5898821686773544,0.41011783132264557,0.3540276599692727,0.6459723400307275
7b,False,BRING,0.7253614700059176,0.9669558001444878,BUY,0.5946097673978121,0.4053902326021878,0.39004428512474976,0.6099557148752502
7b,False,BRING,0.7253614700059176,0.9669558001444878,CATCH,0.4597634658170465,0.5402365341829534,0.2801229675621332,0.7198770324378668
7b,False,BRING,0.7253614700059176,0.9669558001444878,DELIVER,0.7257661781830058,0.27423382181699435,0.43607283094241484,0.5639271690575852
7b,False,BRING,0.7253614700059176,0.9669558001444878,THROW,0.46672910064907286,0.5332708993509272,0.2065393822167101,0.7934606177832899
7b,False,BRING,0.7253614700059176,0.9669558001444878,PROMISE,0.6604423943054601,0.33955760569453985,0.45344368055606693,0.546556319443933
7b,False,DRAW,0.7877603989451317,0.9626378108306892,BRING,0.37907542161536617,0.6209245783846338,0.20846796672652088,0.7915320332734791
7b,False,DRAW,0.7877603989451317,0.9626378108306892,FIND,0.5242423139675326,0.47575768603246743,0.11907817936723976,0.8809218206327603
7b,False,DRAW,0.7877603989451317,0.9626378108306892,GET,0.5795500715937718,0.4204499284062282,0.13623493317871316,0.8637650668212867
7b,False,DRAW,0.7877603989451317,0.9626378108306892,GIVE,0.4842208182679669,0.5157791817320331,0.24824089165083937,0.7517591083491605
7b,False,DRAW,0.7877603989451317,0.9626378108306892,KEEP,0.49807609480295084,0.501923905197049,0.14041657785529385,0.8595834221447062
7b,False,DRAW,0.7877603989451317,0.9626378108306892,LEAVE,0.44038159385215214,0.5596184061478477,0.1619037559668145,0.8380962440331854
7b,False,DRAW,0.7877603989451317,0.9626378108306892,MAKE,0.4878183115758251,0.5121816884241749,0.09232830201702258,0.9076716979829774
7b,False,DRAW,0.7877603989451317,0.9626378108306892,PURCHASE,0.37715878184802487,0.6228412181519751,0.08429292583560766,0.9157070741643923
7b,False,DRAW,0.7877603989451317,0.9626378108306892,SAVE,0.5554730621953664,0.44452693780463354,0.15339983973835886,0.8466001602616413
7b,False,DRAW,0.7877603989451317,0.9626378108306892,SELL,0.28720692405862247,0.7127930759413776,0.1441584321512706,0.8558415678487293
7b,False,DRAW,0.7877603989451317,0.9626378108306892,SEND,0.37393191699404055,0.6260680830059595,0.19959392020535197,0.800406079794648
7b,False,DRAW,0.7877603989451317,0.9626378108306892,SHOW,0.5880887684599952,0.4119112315400048,0.41548883336783604,0.584511166632164
7b,False,DRAW,0.7877603989451317,0.9626378108306892,SUPPLY,0.48106839954168906,0.518931600458311,0.17297865079553645,0.8270213492044636
7b,False,DRAW,0.7877603989451317,0.9626378108306892,DESIGN,0.25483596384064505,0.745164036159355,0.02372824266260763,0.9762717573373922
7b,False,DRAW,0.7877603989451317,0.9626378108306892,TAKE,0.29332695899236066,0.7066730410076394,0.0698336895064201,0.9301663104935798
7b,False,DRAW,0.7877603989451317,0.9626378108306892,FEED,0.5992530203312952,0.40074697966870476,0.39188602824424834,0.6081139717557517
7b,False,DRAW,0.7877603989451317,0.9626378108306892,BUY,0.5543169584019693,0.4456830415980308,0.22176722181621128,0.7782327781837887
7b,False,DRAW,0.7877603989451317,0.9626378108306892,CATCH,0.6180799520113436,0.3819200479886563,0.16737957544993576,0.8326204245500642
7b,False,DRAW,0.7877603989451317,0.9626378108306892,DELIVER,0.7570383493283565,0.24296165067164352,0.24223013670987745,0.7577698632901226
7b,False,DRAW,0.7877603989451317,0.9626378108306892,THROW,0.49901287520956616,0.500987124790434,0.24502588813094628,0.7549741118690537
7b,False,DRAW,0.7877603989451317,0.9626378108306892,PROMISE,0.683979488740391,0.31602051125960895,0.48870176522078057,0.5112982347792194
7b,False,FIND,0.6106974701845289,0.987348274281544,BRING,0.3773887636905871,0.622611236309413,0.17345072204836612,0.8265492779516339
7b,False,FIND,0.6106974701845289,0.987348274281544,DRAW,0.38221934094594895,0.6177806590540511,0.08386429785213975,0.9161357021478606
7b,False,FIND,0.6106974701845289,0.987348274281544,GET,0.5608355612742192,0.43916443872578087,0.08989062582536404,0.9101093741746361
7b,False,FIND,0.6106974701845289,0.987348274281544,GIVE,0.5194111507504224,0.4805888492495775,0.29335744125031754,0.7066425587496825
7b,False,FIND,0.6106974701845289,0.987348274281544,KEEP,0.534301404860066,0.46569859513993384,0.09535483236903441,0.9046451676309656
7b,False,FIND,0.6106974701845289,0.987348274281544,LEAVE,0.5171056447464568,0.4828943552535433,0.16163088155183167,0.8383691184481684
7b,False,FIND,0.6106974701845289,0.987348274281544,MAKE,0.4604931733146732,0.5395068266853268,0.0933238010394814,0.9066761989605187
7b,False,FIND,0.6106974701845289,0.987348274281544,PURCHASE,0.3280680702563627,0.6719319297436374,0.06248083895548227,0.9375191610445177
7b,False,FIND,0.6106974701845289,0.987348274281544,SAVE,0.629629283255871,0.370370716744129,0.1666916225348714,0.8333083774651285
7b,False,FIND,0.6106974701845289,0.987348274281544,SELL,0.36371200329931297,0.6362879967006869,0.1712124838065786,0.8287875161934214
7b,False,FIND,0.6106974701845289,0.987348274281544,SEND,0.4141456778958823,0.5858543221041177,0.21086923530614585,0.7891307646938543
7b,False,FIND,0.6106974701845289,0.987348274281544,SHOW,0.6175897839128461,0.38241021608715386,0.4142006701769991,0.585799329823001
7b,False,FIND,0.6106974701845289,0.987348274281544,SUPPLY,0.513651684466104,0.486348315533896,0.1659792212261947,0.8340207787738052
7b,False,FIND,0.6106974701845289,0.987348274281544,DESIGN,0.25009214847342076,0.7499078515265792,0.02745662579235772,0.9725433742076423
7b,False,FIND,0.6106974701845289,0.987348274281544,TAKE,0.3169616306344719,0.6830383693655281,0.07675783395214404,0.9232421660478559
7b,False,FIND,0.6106974701845289,0.987348274281544,FEED,0.6498536902069112,0.35014630979308875,0.4520406353779536,0.5479593646220464
7b,False,FIND,0.6106974701845289,0.987348274281544,BUY,0.5576271318572598,0.4423728681427401,0.2463849749896066,0.7536150250103933
7b,False,FIND,0.6106974701845289,0.987348274281544,CATCH,0.6867796062006118,0.31322039379938826,0.133728684054703,0.8662713159452968
7b,False,FIND,0.6106974701845289,0.987348274281544,DELIVER,0.7381519827182409,0.2618480172817592,0.21188085016877944,0.7881191498312206
7b,False,FIND,0.6106974701845289,0.987348274281544,THROW,0.5147171080073935,0.48528289199260644,0.2976445637846482,0.7023554362153519
7b,False,FIND,0.6106974701845289,0.987348274281544,PROMISE,0.6856340629919182,0.3143659370080818,0.47624938871737726,0.5237506112826228
7b,False,GET,0.5851542792293155,0.9911888418070126,BRING,0.42049560682077897,0.579504393179221,0.21263973381685475,0.7873602661831453
7b,False,GET,0.5851542792293155,0.9911888418070126,DRAW,0.4242014500300044,0.5757985499699956,0.12255150176403166,0.8774484982359683
7b,False,GET,0.5851542792293155,0.9911888418070126,FIND,0.5914886676189866,0.4085113323810134,0.1600178177441913,0.8399821822558087
7b,False,GET,0.5851542792293155,0.9911888418070126,GIVE,0.5700427441513362,0.42995725584866384,0.3146471790296904,0.6853528209703095
7b,False,GET,0.5851542792293155,0.9911888418070126,KEEP,0.5884758229436535,0.4115241770563465,0.1524562159916378,0.8475437840083621
7b,False,GET,0.5851542792293155,0.9911888418070126,LEAVE,0.49320877844733496,0.5067912215526651,0.18412927079768837,0.8158707292023115
7b,False,GET,0.5851542792293155,0.9911888418070126,MAKE,0.4849377642414717,0.5150622357585283,0.13309000483828443,0.8669099951617156
7b,False,GET,0.5851542792293155,0.9911888418070126,PURCHASE,0.45292853288664103,0.5470714671133589,0.07541172862182219,0.9245882713781778
7b,False,GET,0.5851542792293155,0.9911888418070126,SAVE,0.6343395657720331,0.36566043422796696,0.21572583944090007,0.7842741605590998
7b,False,GET,0.5851542792293155,0.9911888418070126,SELL,0.4349025416944098,0.5650974583055902,0.20519178082865316,0.7948082191713468
7b,False,GET,0.5851542792293155,0.9911888418070126,SEND,0.4392388389886414,0.5607611610113586,0.18959009005950606,0.810409909940494
7b,False,GET,0.5851542792293155,0.9911888418070126,SHOW,0.6321090095283491,0.3678909904716507,0.4472648980088302,0.5527351019911698
7b,False,GET,0.5851542792293155,0.9911888418070126,SUPPLY,0.503846973809768,0.49615302619023205,0.16849333129000435,0.8315066687099956
7b,False,GET,0.5851542792293155,0.9911888418070126,DESIGN,0.20610802331598632,0.7938919766840137,0.031823158951949565,0.9681768410480504
7b,False,GET,0.5851542792293155,0.9911888418070126,TAKE,0.25560236682622045,0.7443976331737797,0.09491489177754636,0.9050851082224537
7b,False,GET,0.5851542792293155,0.9911888418070126,FEED,0.611500518020794,0.38849948197920603,0.44495319400176186,0.5550468059982382
7b,False,GET,0.5851542792293155,0.9911888418070126,BUY,0.6533848632659695,0.34661513673403055,0.2662522197786874,0.7337477802213125
7b,False,GET,0.5851542792293155,0.9911888418070126,CATCH,0.5646403263635226,0.43535967363647754,0.13886747623008042,0.8611325237699196
7b,False,GET,0.5851542792293155,0.9911888418070126,DELIVER,0.6633966583186159,0.33660334168138406,0.21017866668269086,0.7898213333173091
7b,False,GET,0.5851542792293155,0.9911888418070126,THROW,0.5641677927969136,0.4358322072030863,0.3382156935512728,0.6617843064487273
7b,False,GET,0.5851542792293155,0.9911888418070126,PROMISE,0.6789574990599694,0.3210425009400306,0.46076058610820136,0.5392394138917986
7b,False,GIVE,0.5983778124988022,0.9886307960883078,BRING,0.3616402833298346,0.6383597166701653,0.13038919011340686,0.869610809886593
7b,False,GIVE,0.5983778124988022,0.9886307960883078,DRAW,0.25930047117216964,0.7406995288278304,0.15350158399243213,0.8464984160075679
7b,False,GIVE,0.5983778124988022,0.9886307960883078,FIND,0.4193471998195157,0.5806528001804843,0.28220825114489834,0.7177917488551016
7b,False,GIVE,0.5983778124988022,0.9886307960883078,GET,0.4613856790751338,0.5386143209248663,0.2656193119450518,0.7343806880549483
7b,False,GIVE,0.5983778124988022,0.9886307960883078,KEEP,0.32812656046349375,0.6718734395365062,0.18503589778711815,0.8149641022128818
7b,False,GIVE,0.5983778124988022,0.9886307960883078,LEAVE,0.3606497618999838,0.6393502381000161,0.190618648089745,0.8093813519102551
7b,False,GIVE,0.5983778124988022,0.9886307960883078,MAKE,0.38599993393503673,0.6140000660649633,0.23232458017798308,0.7676754198220169
7b,False,GIVE,0.5983778124988022,0.9886307960883078,PURCHASE,0.23548683801600145,0.7645131619839987,0.10493781070151681,0.8950621892984834
7b,False,GIVE,0.5983778124988022,0.9886307960883078,SAVE,0.4226146213052149,0.5773853786947851,0.23112935360200348,0.7688706463979966
7b,False,GIVE,0.5983778124988022,0.9886307960883078,SELL,0.2951149643483247,0.7048850356516755,0.11415497154930584,0.8858450284506941
7b,False,GIVE,0.5983778124988022,0.9886307960883078,SEND,0.33508628334051305,0.664913716659487,0.11611566912197974,0.8838843308780203
7b,False,GIVE,0.5983778124988022,0.9886307960883078,SHOW,0.5592083449464369,0.44079165505356316,0.2995667876441891,0.7004332123558109
7b,False,GIVE,0.5983778124988022,0.9886307960883078,SUPPLY,0.36020635329806866,0.6397936467019313,0.07785275529255323,0.9221472447074468
7b,False,GIVE,0.5983778124988022,0.9886307960883078,DESIGN,0.08550151801116167,0.9144984819888383,0.029373983757949834,0.97062601624205
7b,False,GIVE,0.5983778124988022,0.9886307960883078,TAKE,0.1599773287229087,0.8400226712770913,0.04920550893736664,0.9507944910626333
7b,False,GIVE,0.5983778124988022,0.9886307960883078,FEED,0.5402032197408935,0.4597967802591066,0.34213641377706017,0.6578635862229398
7b,False,GIVE,0.5983778124988022,0.9886307960883078,BUY,0.5156137610273382,0.48438623897266175,0.31132908605488335,0.6886709139451165
7b,False,GIVE,0.5983778124988022,0.9886307960883078,CATCH,0.3460624541385044,0.6539375458614956,0.2718053658486161,0.7281946341513839
7b,False,GIVE,0.5983778124988022,0.9886307960883078,DELIVER,0.6020797159947423,0.39792028400525764,0.4457271195484454,0.5542728804515545
7b,False,GIVE,0.5983778124988022,0.9886307960883078,THROW,0.3901638533864676,0.6098361466135325,0.21800333234712405,0.7819966676528759
7b,False,GIVE,0.5983778124988022,0.9886307960883078,PROMISE,0.6056787816971237,0.39432121830287625,0.37300424398505533,0.6269957560149446
7b,False,KEEP,0.7120019223647504,0.9726934066482716,BRING,0.3280684990113143,0.6719315009886857,0.1495125583376661,0.850487441662334
7b,False,KEEP,0.7120019223647504,0.9726934066482716,DRAW,0.3991064039715528,0.6008935960284473,0.120030451403029,0.879969548596971
7b,False,KEEP,0.7120019223647504,0.9726934066482716,FIND,0.633931957437222,0.36606804256277803,0.16215564831641138,0.8378443516835887
7b,False,KEEP,0.7120019223647504,0.9726934066482716,GET,0.5857582561358045,0.41424174386419566,0.10470211834113012,0.8952978816588698
7b,False,KEEP,0.7120019223647504,0.9726934066482716,GIVE,0.44679901360868274,0.5532009863913172,0.24891570201383903,0.751084297986161
7b,False,KEEP,0.7120019223647504,0.9726934066482716,LEAVE,0.5211793325832834,0.4788206674167166,0.14445050979583,0.85554949020417
7b,False,KEEP,0.7120019223647504,0.9726934066482716,MAKE,0.4529425647563224,0.5470574352436776,0.1274580601824226,0.8725419398175773
7b,False,KEEP,0.7120019223647504,0.9726934066482716,PURCHASE,0.3515967212735396,0.6484032787264604,0.05179035867403955,0.9482096413259604
7b,False,KEEP,0.7120019223647504,0.9726934066482716,SAVE,0.671270721612467,0.3287292783875329,0.1332063327893022,0.8667936672106978
7b,False,KEEP,0.7120019223647504,0.9726934066482716,SELL,0.3277109288397129,0.6722890711602872,0.14004135610915935,0.8599586438908406
