size,prime_verb,pd_bias,pd_bias_ratio,target_verb,DO-DO,DO-PD,PD-DO,PD-PD
7b,FEED,0.2896466667844087,1.0378423030243091,TAKE,0.4000265665020029,0.599973433497997,0.21718058279020497,0.7828194172097951
7b,FEED,0.2896466667844087,1.0378423030243091,BUY,0.7283290009568352,0.2716709990431649,0.5492465100909945,0.4507534899090055
7b,FEED,0.2896466667844087,1.0378423030243091,CATCH,0.5395328549264979,0.46046714507350195,0.3702040207147334,0.6297959792852665
7b,FEED,0.2896466667844087,1.0378423030243091,DELIVER,0.7991706926698459,0.20082930733015408,0.6600624882999239,0.3399375117000761
7b,FEED,0.2896466667844087,1.0378423030243091,THROW,0.6168200015691824,0.3831799984308178,0.34601238330943934,0.6539876166905606
7b,FEED,0.2896466667844087,1.0378423030243091,PROMISE,0.807017182244778,0.192982817755222,0.6329639716001263,0.3670360283998737
7b,BUY,0.3681138042154035,1.0214650614562477,BRING,0.6408848673406013,0.3591151326593986,0.5089094363135485,0.49109056368645154
7b,BUY,0.3681138042154035,1.0214650614562477,DRAW,0.4969011317154473,0.5030988682845527,0.29128253978383045,0.7087174602161695
7b,BUY,0.3681138042154035,1.0214650614562477,FIND,0.5991135710446074,0.40088642895539267,0.3352875564380641,0.6647124435619358
7b,BUY,0.3681138042154035,1.0214650614562477,GET,0.7009754851477151,0.2990245148522849,0.34976084419180514,0.6502391558081948
7b,BUY,0.3681138042154035,1.0214650614562477,GIVE,0.7089781421646697,0.2910218578353302,0.558364430424807,0.44163556957519295
7b,BUY,0.3681138042154035,1.0214650614562477,KEEP,0.4588396810830858,0.5411603189169142,0.22937043348936306,0.7706295665106369
7b,BUY,0.3681138042154035,1.0214650614562477,LEAVE,0.5175250737936322,0.4824749262063678,0.30057831758633563,0.6994216824136644
7b,BUY,0.3681138042154035,1.0214650614562477,MAKE,0.5173537516935793,0.48264624830642056,0.2766960501544544,0.7233039498455455
7b,BUY,0.3681138042154035,1.0214650614562477,PURCHASE,0.5588412271916056,0.44115877280839444,0.1557989321412913,0.8442010678587087
7b,BUY,0.3681138042154035,1.0214650614562477,SAVE,0.6434682938326044,0.3565317061673956,0.35441854190138117,0.6455814580986189
7b,BUY,0.3681138042154035,1.0214650614562477,SELL,0.6598408595743759,0.3401591404256241,0.4866264066691731,0.5133735933308269
7b,BUY,0.3681138042154035,1.0214650614562477,SEND,0.6224179969627807,0.37758200303721934,0.49453173498420644,0.5054682650157936
7b,BUY,0.3681138042154035,1.0214650614562477,SHOW,0.7868000935247952,0.21319990647520476,0.6877625615705191,0.312237438429481
7b,BUY,0.3681138042154035,1.0214650614562477,SUPPLY,0.6285297912910809,0.37147020870891906,0.4507708043543893,0.5492291956456108
7b,BUY,0.3681138042154035,1.0214650614562477,DESIGN,0.18689815834156748,0.8131018416584326,0.06547692332301043,0.9345230766769896
7b,BUY,0.3681138042154035,1.0214650614562477,TAKE,0.42557198072332497,0.5744280192766751,0.2766142856747299,0.72338571432527
7b,BUY,0.3681138042154035,1.0214650614562477,FEED,0.7886962317971179,0.21130376820288205,0.6477738327988102,0.35222616720118977
7b,BUY,0.3681138042154035,1.0214650614562477,CATCH,0.516063102479033,0.48393689752096697,0.24008751752139884,0.7599124824786011
7b,BUY,0.3681138042154035,1.0214650614562477,DELIVER,0.7556198688273463,0.24438013117265364,0.4528998967784247,0.5471001032215753
7b,BUY,0.3681138042154035,1.0214650614562477,THROW,0.6304767229334644,0.36952327706653576,0.5216367460800779,0.47836325391992207
7b,BUY,0.3681138042154035,1.0214650614562477,PROMISE,0.8110014985584942,0.18899850144150585,0.7106495665161087,0.2893504334838913
7b,CATCH,0.60801397343785,0.9862471799827365,BRING,0.6369734114447291,0.3630265885552709,0.5057155305903367,0.49428446940966325
7b,CATCH,0.60801397343785,0.9862471799827365,DRAW,0.6378687264445506,0.3621312735554494,0.17058633081122243,0.8294136691887775
7b,CATCH,0.60801397343785,0.9862471799827365,FIND,0.801528294914697,0.19847170508530299,0.2677664496833377,0.7322335503166625
7b,CATCH,0.60801397343785,0.9862471799827365,GET,0.7396920683825866,0.2603079316174135,0.2763826888131945,0.7236173111868055
7b,CATCH,0.60801397343785,0.9862471799827365,GIVE,0.7216531951744081,0.2783468048255919,0.6060061427971278,0.3939938572028721
7b,CATCH,0.60801397343785,0.9862471799827365,KEEP,0.6862829646573215,0.31371703534267853,0.14375206879752908,0.8562479312024709
7b,CATCH,0.60801397343785,0.9862471799827365,LEAVE,0.6046059962140424,0.3953940037859576,0.23428743533602675,0.7657125646639733
7b,CATCH,0.60801397343785,0.9862471799827365,MAKE,0.6528967332371619,0.34710326676283804,0.19387989751480447,0.8061201024851955
7b,CATCH,0.60801397343785,0.9862471799827365,PURCHASE,0.5181660452355661,0.4818339547644339,0.1583907947664723,0.8416092052335277
7b,CATCH,0.60801397343785,0.9862471799827365,SAVE,0.7556217513371641,0.24437824866283592,0.3191897704556809,0.6808102295443191
7b,CATCH,0.60801397343785,0.9862471799827365,SELL,0.5845450650932752,0.41545493490672475,0.4547960238903951,0.5452039761096049
7b,CATCH,0.60801397343785,0.9862471799827365,SEND,0.6454363851769881,0.35456361482301185,0.5015368240712342,0.4984631759287657
7b,CATCH,0.60801397343785,0.9862471799827365,SHOW,0.7854570552791561,0.21454294472084384,0.6813647211055351,0.31863527889446497
7b,CATCH,0.60801397343785,0.9862471799827365,SUPPLY,0.683554453164155,0.31644554683584497,0.4869665787359371,0.5130334212640628
7b,CATCH,0.60801397343785,0.9862471799827365,DESIGN,0.33299538619148467,0.6670046138085154,0.07405412073524267,0.9259458792647572
7b,CATCH,0.60801397343785,0.9862471799827365,TAKE,0.6398895471737418,0.3601104528262582,0.271357610181537,0.728642389818463
7b,CATCH,0.60801397343785,0.9862471799827365,FEED,0.7691316732619079,0.23086832673809213,0.6093453635065935,0.3906546364934066
7b,CATCH,0.60801397343785,0.9862471799827365,BUY,0.7651117196232536,0.2348882803767464,0.4079214354282689,0.592078564571731
7b,CATCH,0.60801397343785,0.9862471799827365,DELIVER,0.8569494686974121,0.143050531302588,0.3708478606724212,0.6291521393275789
7b,CATCH,0.60801397343785,0.9862471799827365,THROW,0.6659612329051556,0.33403876709484437,0.4473458152740772,0.5526541847259228
7b,CATCH,0.60801397343785,0.9862471799827365,PROMISE,0.82681591996337,0.1731840800366299,0.6920033674600574,0.30799663253994264
7b,DELIVER,0.29060292108843966,1.0305865739470779,BRING,0.655973339524635,0.3440266604753649,0.5280221525886416,0.4719778474113584
7b,DELIVER,0.29060292108843966,1.0305865739470779,DRAW,0.540440624458399,0.4595593755416009,0.2921369363140062,0.7078630636859938
7b,DELIVER,0.29060292108843966,1.0305865739470779,FIND,0.6677306741512388,0.3322693258487612,0.3737344864513155,0.6262655135486844
7b,DELIVER,0.29060292108843966,1.0305865739470779,GET,0.6721632482112091,0.327836751788791,0.3414507747239828,0.6585492252760171
7b,DELIVER,0.29060292108843966,1.0305865739470779,GIVE,0.7224776178304384,0.2775223821695616,0.5947673212514673,0.4052326787485327
7b,DELIVER,0.29060292108843966,1.0305865739470779,KEEP,0.47812798836734915,0.5218720116326508,0.2250397809396823,0.7749602190603178
7b,DELIVER,0.29060292108843966,1.0305865739470779,LEAVE,0.5507736796161007,0.44922632038389937,0.273264465555081,0.7267355344449189
7b,DELIVER,0.29060292108843966,1.0305865739470779,MAKE,0.5306285661168217,0.46937143388317837,0.23583362179753428,0.7641663782024658
7b,DELIVER,0.29060292108843966,1.0305865739470779,PURCHASE,0.4456784142418658,0.5543215857581343,0.15462200741134421,0.8453779925886559
7b,DELIVER,0.29060292108843966,1.0305865739470779,SAVE,0.6376647480006745,0.3623352519993256,0.3514838417827058,0.6485161582172941
7b,DELIVER,0.29060292108843966,1.0305865739470779,SELL,0.6348123481825998,0.3651876518174003,0.5291855166459354,0.4708144833540645
7b,DELIVER,0.29060292108843966,1.0305865739470779,SEND,0.6907217002531232,0.3092782997468769,0.5542522474111562,0.4457477525888438
7b,DELIVER,0.29060292108843966,1.0305865739470779,SHOW,0.7820223337725978,0.21797766622740228,0.6715773582425605,0.3284226417574395
7b,DELIVER,0.29060292108843966,1.0305865739470779,SUPPLY,0.69565765103709,0.30434234896291007,0.4712418720117636,0.5287581279882364
7b,DELIVER,0.29060292108843966,1.0305865739470779,DESIGN,0.2623808380970909,0.737619161902909,0.08501858521157933,0.9149814147884208
7b,DELIVER,0.29060292108843966,1.0305865739470779,TAKE,0.46365776861854174,0.5363422313814583,0.28038520022471514,0.7196147997752849
7b,DELIVER,0.29060292108843966,1.0305865739470779,FEED,0.7812313305232316,0.21876866947676837,0.6289761759440777,0.3710238240559222
7b,DELIVER,0.29060292108843966,1.0305865739470779,BUY,0.7163405373930051,0.2836594626069948,0.3994205551449438,0.6005794448550562
7b,DELIVER,0.29060292108843966,1.0305865739470779,CATCH,0.6156529796109059,0.3843470203890941,0.25510118817620364,0.7448988118237964
7b,DELIVER,0.29060292108843966,1.0305865739470779,THROW,0.6935243793044421,0.30647562069555784,0.5294958294274151,0.47050417057258487
7b,DELIVER,0.29060292108843966,1.0305865739470779,PROMISE,0.8215394610184649,0.17846053898153516,0.723405500703414,0.2765944992965859
7b,THROW,0.3964406215167054,1.0173808957333088,BRING,0.6657788057985166,0.3342211942014835,0.4141583563042869,0.5858416436957131
7b,THROW,0.3964406215167054,1.0173808957333088,DRAW,0.5668664083678473,0.43313359163215276,0.35341285022046276,0.6465871497795374
7b,THROW,0.3964406215167054,1.0173808957333088,FIND,0.6853287451909671,0.31467125480903285,0.4960292477101749,0.5039707522898251
7b,THROW,0.3964406215167054,1.0173808957333088,GET,0.6963693113367302,0.30363068866326975,0.46895778130867155,0.5310422186913284
7b,THROW,0.3964406215167054,1.0173808957333088,GIVE,0.7418233871240463,0.25817661287595367,0.5556288009747429,0.44437119902525707
7b,THROW,0.3964406215167054,1.0173808957333088,KEEP,0.4779123234454562,0.5220876765545438,0.26680375710323395,0.7331962428967661
7b,THROW,0.3964406215167054,1.0173808957333088,LEAVE,0.537439373057374,0.462560626942626,0.3477646817247825,0.6522353182752175
7b,THROW,0.3964406215167054,1.0173808957333088,MAKE,0.5595908218389858,0.44040917816101427,0.39469058921907757,0.6053094107809224
7b,THROW,0.3964406215167054,1.0173808957333088,PURCHASE,0.43297970272653713,0.5670202972734628,0.2424088668486629,0.7575911331513371
7b,THROW,0.3964406215167054,1.0173808957333088,SAVE,0.6670690852447954,0.33293091475520475,0.44721864663945793,0.552781353360542
7b,THROW,0.3964406215167054,1.0173808957333088,SELL,0.6113327166519713,0.3886672833480286,0.3561009846547028,0.6438990153452973
7b,THROW,0.3964406215167054,1.0173808957333088,SEND,0.6899707238602466,0.31002927613975356,0.4016122849868334,0.5983877150131666
7b,THROW,0.3964406215167054,1.0173808957333088,SHOW,0.8155374219261282,0.18446257807387187,0.6135743442617764,0.38642565573822374
7b,THROW,0.3964406215167054,1.0173808957333088,SUPPLY,0.6559281719978876,0.3440718280021124,0.39106532581581455,0.6089346741841856
7b,THROW,0.3964406215167054,1.0173808957333088,DESIGN,0.2195830308410027,0.7804169691589974,0.11941423241540598,0.880585767584594
7b,THROW,0.3964406215167054,1.0173808957333088,TAKE,0.46351687261548663,0.5364831273845134,0.17340857200252857,0.8265914279974714
7b,THROW,0.3964406215167054,1.0173808957333088,FEED,0.8158556684073034,0.1841443315926967,0.5577786361409975,0.4422213638590024
7b,THROW,0.3964406215167054,1.0173808957333088,BUY,0.7495074379049842,0.2504925620950158,0.5513187656826998,0.4486812343173003
7b,THROW,0.3964406215167054,1.0173808957333088,CATCH,0.5709895199974517,0.4290104800025484,0.30580600972113847,0.6941939902788615
7b,THROW,0.3964406215167054,1.0173808957333088,DELIVER,0.8407081765419328,0.15929182345806722,0.6890898375826725,0.31091016241732744
7b,THROW,0.3964406215167054,1.0173808957333088,PROMISE,0.8155682311346181,0.18443176886538187,0.6356962129800814,0.36430378701991856
7b,PROMISE,0.1663454939773583,1.0673129770040914,BRING,0.6605657104690223,0.33943428953097765,0.4715495022221448,0.5284504977778552
7b,PROMISE,0.1663454939773583,1.0673129770040914,DRAW,0.49248190991682456,0.5075180900831755,0.39398724366373294,0.6060127563362671
7b,PROMISE,0.1663454939773583,1.0673129770040914,FIND,0.6189659904450991,0.38103400955490085,0.44839111761758876,0.5516088823824111
7b,PROMISE,0.1663454939773583,1.0673129770040914,GET,0.6583572946697399,0.34164270533026014,0.49543834060624903,0.504561659393751
7b,PROMISE,0.1663454939773583,1.0673129770040914,GIVE,0.6994629606527201,0.30053703934727993,0.539060627103128,0.4609393728968721
7b,PROMISE,0.1663454939773583,1.0673129770040914,KEEP,0.43050105094792074,0.5694989490520793,0.282367437265696,0.7176325627343041
7b,PROMISE,0.1663454939773583,1.0673129770040914,LEAVE,0.4736487036223684,0.5263512963776317,0.36163593725917376,0.6383640627408262
7b,PROMISE,0.1663454939773583,1.0673129770040914,MAKE,0.5416940376677096,0.4583059623322904,0.3886789182637139,0.6113210817362861
7b,PROMISE,0.1663454939773583,1.0673129770040914,PURCHASE,0.3685081026991562,0.6314918973008438,0.20199150795106213,0.7980084920489378
7b,PROMISE,0.1663454939773583,1.0673129770040914,SAVE,0.5675445940418947,0.4324554059581052,0.38146104883478066,0.6185389511652193
7b,PROMISE,0.1663454939773583,1.0673129770040914,SELL,0.6228095911091917,0.3771904088908083,0.39856417722958315,0.6014358227704169
7b,PROMISE,0.1663454939773583,1.0673129770040914,SEND,0.6262778555428326,0.3737221444571675,0.40812736647194386,0.5918726335280562
7b,PROMISE,0.1663454939773583,1.0673129770040914,SHOW,0.7729069997249829,0.22709300027501705,0.6102955727269642,0.38970442727303584
7b,PROMISE,0.1663454939773583,1.0673129770040914,SUPPLY,0.6735200897212485,0.3264799102787515,0.3418566312271079,0.658143368772892
7b,PROMISE,0.1663454939773583,1.0673129770040914,DESIGN,0.16497005478743426,0.8350299452125657,0.10979272436309943,0.8902072756369006
7b,PROMISE,0.1663454939773583,1.0673129770040914,TAKE,0.36288551039343936,0.6371144896065606,0.21955483472744,0.7804451652725599
7b,PROMISE,0.1663454939773583,1.0673129770040914,FEED,0.7525441300184288,0.24745586998157124,0.5681788564555353,0.4318211435444647
7b,PROMISE,0.1663454939773583,1.0673129770040914,BUY,0.6918499261422223,0.3081500738577777,0.5050044951911239,0.49499550480887605
7b,PROMISE,0.1663454939773583,1.0673129770040914,CATCH,0.4831725862601875,0.5168274137398126,0.386215389121666,0.613784610878334
7b,PROMISE,0.1663454939773583,1.0673129770040914,DELIVER,0.7773613683668191,0.22263863163318093,0.6489250814234865,0.3510749185765135
7b,PROMISE,0.1663454939773583,1.0673129770040914,THROW,0.6714658077654486,0.3285341922345513,0.46618620131209726,0.5338137986879028
7b-chat,BRING,0.41936399924032763,1.023786345446247,DRAW,0.5692445584717399,0.43075544152826006,0.38855516251918404,0.6114448374808159
7b-chat,BRING,0.41936399924032763,1.023786345446247,FIND,0.6923614098098898,0.3076385901901102,0.5215213703497603,0.47847862965023963
7b-chat,BRING,0.41936399924032763,1.023786345446247,GET,0.753843317575396,0.24615668242460387,0.561748777587842,0.438251222412158
7b-chat,BRING,0.41936399924032763,1.023786345446247,GIVE,0.7726971378773777,0.2273028621226223,0.601742270686299,0.39825772931370096
7b-chat,BRING,0.41936399924032763,1.023786345446247,KEEP,0.5866036041092387,0.41339639589076127,0.3704844042307343,0.6295155957692657
7b-chat,BRING,0.41936399924032763,1.023786345446247,LEAVE,0.5338152551969546,0.4661847448030454,0.3706743414734583,0.6293256585265418
7b-chat,BRING,0.41936399924032763,1.023786345446247,MAKE,0.5498493460274209,0.45015065397257914,0.4088055226514161,0.5911944773485839
7b-chat,BRING,0.41936399924032763,1.023786345446247,PURCHASE,0.4054020731348078,0.5945979268651922,0.26603030805856276,0.7339696919414374
7b-chat,BRING,0.41936399924032763,1.023786345446247,SAVE,0.6064238649758366,0.39357613502416344,0.440116030372822,0.559883969627178
7b-chat,BRING,0.41936399924032763,1.023786345446247,SELL,0.6186216496431767,0.38137835035682344,0.4469725458736923,0.5530274541263077
7b-chat,BRING,0.41936399924032763,1.023786345446247,SEND,0.6243778380001254,0.37562216199987447,0.3093963010675516,0.6906036989324482
7b-chat,BRING,0.41936399924032763,1.023786345446247,SHOW,0.7984702451593655,0.20152975484063443,0.6083999950878858,0.3916000049121142
7b-chat,BRING,0.41936399924032763,1.023786345446247,SUPPLY,0.5999342168795334,0.4000657831204666,0.3051255898962904,0.6948744101037095
7b-chat,BRING,0.41936399924032763,1.023786345446247,DESIGN,0.21520001301078764,0.7847999869892124,0.1121359400029913,0.8878640599970086
7b-chat,BRING,0.41936399924032763,1.023786345446247,TAKE,0.4940915835943963,0.5059084164056037,0.2297456599908811,0.770254340009119
7b-chat,BRING,0.41936399924032763,1.023786345446247,FEED,0.7808699627723606,0.2191300372276393,0.59063805090145,0.40936194909855006
7b-chat,BRING,0.41936399924032763,1.023786345446247,BUY,0.7208603823370728,0.27913961766292716,0.5193341188970644,0.48066588110293557
7b-chat,BRING,0.41936399924032763,1.023786345446247,CATCH,0.42930958519883594,0.570690414801164,0.26686166580658155,0.7331383341934185
7b-chat,BRING,0.41936399924032763,1.023786345446247,DELIVER,0.8835372746355264,0.1164627253644737,0.6985659848752341,0.3014340151247658
7b-chat,BRING,0.41936399924032763,1.023786345446247,THROW,0.7655066985539566,0.23449330144604347,0.5496413508513165,0.4503586491486836
7b-chat,BRING,0.41936399924032763,1.023786345446247,PROMISE,0.870332601457334,0.12966739854266585,0.7253821139579446,0.2746178860420555
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,BRING,0.6857558254324494,0.3142441745675508,0.5463637915895063,0.4536362084104937
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,FIND,0.7398707991553698,0.26012920084463026,0.33876116999242134,0.6612388300075787
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,GET,0.7657590821974775,0.2342409178025225,0.3686070026084036,0.6313929973915964
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,GIVE,0.7128365706340327,0.28716342936596734,0.5904128059260354,0.4095871940739646
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,KEEP,0.6288199556745215,0.3711800443254784,0.17667047902657854,0.8233295209734215
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,LEAVE,0.5551958244786821,0.44480417552131785,0.27648825359991547,0.7235117464000845
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,MAKE,0.6392019444821205,0.36079805551787936,0.19510266868168982,0.8048973313183102
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,PURCHASE,0.49771313322775895,0.502286866772241,0.16394601457323618,0.8360539854267638
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,SAVE,0.7276370045190751,0.27236299548092496,0.3218160394131458,0.6781839605868543
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,SELL,0.5561633509207133,0.4438366490792866,0.44880385846587983,0.5511961415341201
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,SEND,0.555437132202235,0.444562867797765,0.450992836074346,0.549007163925654
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,SHOW,0.7734863464043236,0.22651365359567646,0.6555516394333406,0.3444483605666594
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,SUPPLY,0.6299260830358627,0.3700739169641373,0.4022237554743508,0.5977762445256493
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,DESIGN,0.3651985654150002,0.6348014345849998,0.05186305762421457,0.9481369423757855
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,TAKE,0.5458624791141258,0.4541375208858742,0.3134932157488645,0.6865067842511354
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,FEED,0.7553140131673318,0.2446859868326683,0.6096139024964624,0.3903860975035377
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,BUY,0.6443606052110706,0.35563939478892925,0.35272916358349393,0.6472708364165061
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,CATCH,0.6302831108324989,0.36971688916750123,0.16136770686372745,0.8386322931362726
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,DELIVER,0.8710363141942509,0.12896368580574916,0.4520604006688174,0.5479395993311826
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,THROW,0.7463173686258782,0.25368263137412195,0.5470711976609255,0.45292880233907434
7b-chat,DRAW,0.6555218958579766,0.9806159838238224,PROMISE,0.7868922820023957,0.21310771799760433,0.7026878303096646,0.2973121696903354
7b-chat,FIND,0.5356060247994038,0.9993545263933175,BRING,0.6698870652573692,0.3301129347426308,0.5528255851279967,0.44717441487200327
7b-chat,FIND,0.5356060247994038,0.9993545263933175,DRAW,0.5244353983908234,0.4755646016091765,0.1993474440052995,0.8006525559947005
7b-chat,FIND,0.5356060247994038,0.9993545263933175,GET,0.7597887305787812,0.2402112694212189,0.27290305894906347,0.7270969410509366
7b-chat,FIND,0.5356060247994038,0.9993545263933175,GIVE,0.722963845549459,0.277036154450541,0.6026793168666753,0.3973206831333247
7b-chat,FIND,0.5356060247994038,0.9993545263933175,KEEP,0.5855604761928874,0.4144395238071126,0.14291015834182696,0.857089841658173
7b-chat,FIND,0.5356060247994038,0.9993545263933175,LEAVE,0.5621596515483306,0.4378403484516694,0.273780870677421,0.726219129322579
7b-chat,FIND,0.5356060247994038,0.9993545263933175,MAKE,0.5718958443782867,0.4281041556217133,0.20834779793753333,0.7916522020624666
7b-chat,FIND,0.5356060247994038,0.9993545263933175,PURCHASE,0.43157288059194515,0.5684271194080549,0.15305602398649362,0.8469439760135065
7b-chat,FIND,0.5356060247994038,0.9993545263933175,SAVE,0.7235182273827587,0.2764817726172413,0.33228715246779644,0.6677128475322036
7b-chat,FIND,0.5356060247994038,0.9993545263933175,SELL,0.5659991546578182,0.43400084534218175,0.48113824281993106,0.5188617571800689
7b-chat,FIND,0.5356060247994038,0.9993545263933175,SEND,0.6203664316854921,0.3796335683145078,0.4666915576870514,0.5333084423129485
7b-chat,FIND,0.5356060247994038,0.9993545263933175,SHOW,0.7480402533002101,0.25195974669979004,0.6396240215899542,0.3603759784100457
7b-chat,FIND,0.5356060247994038,0.9993545263933175,SUPPLY,0.6481344817178613,0.35186551828213886,0.43250428514256684,0.5674957148574332
7b-chat,FIND,0.5356060247994038,0.9993545263933175,DESIGN,0.29571499031315157,0.7042850096868485,0.05108237784098326,0.9489176221590168
7b-chat,FIND,0.5356060247994038,0.9993545263933175,TAKE,0.510158880881538,0.489841119118462,0.31894347091695463,0.6810565290830454
7b-chat,FIND,0.5356060247994038,0.9993545263933175,FEED,0.7791506689114504,0.2208493310885498,0.6641196537163961,0.33588034628360397
7b-chat,FIND,0.5356060247994038,0.9993545263933175,BUY,0.651096757623435,0.34890324237656495,0.34755474581850765,0.6524452541814924
7b-chat,FIND,0.5356060247994038,0.9993545263933175,CATCH,0.6189897047544498,0.3810102952455502,0.1464230484634875,0.8535769515365124
7b-chat,FIND,0.5356060247994038,0.9993545263933175,DELIVER,0.8677337277183933,0.13226627228160667,0.39865252848690197,0.601347471513098
7b-chat,FIND,0.5356060247994038,0.9993545263933175,THROW,0.7859646416255534,0.2140353583744467,0.6393657297878792,0.3606342702121208
7b-chat,FIND,0.5356060247994038,0.9993545263933175,PROMISE,0.8144636477930538,0.18553635220694611,0.7400407374553833,0.2599592625446167
7b-chat,GET,0.40892474300366516,1.0173876136650224,BRING,0.6938965849869683,0.3061034150130316,0.5885911208805962,0.41140887911940377
7b-chat,GET,0.40892474300366516,1.0173876136650224,DRAW,0.5546291930509909,0.44537080694900916,0.24109445125709952,0.7589055487429005
7b-chat,GET,0.40892474300366516,1.0173876136650224,FIND,0.7253338487982177,0.27466615120178245,0.3364169974563345,0.6635830025436654
7b-chat,GET,0.40892474300366516,1.0173876136650224,GIVE,0.7506481985422261,0.24935180145777402,0.6205647843530749,0.379435215646925
7b-chat,GET,0.40892474300366516,1.0173876136650224,KEEP,0.5654507902760278,0.4345492097239722,0.17645590866219937,0.8235440913378007
7b-chat,GET,0.40892474300366516,1.0173876136650224,LEAVE,0.5326564582618758,0.4673435417381242,0.23007407180343023,0.7699259281965698
7b-chat,GET,0.40892474300366516,1.0173876136650224,MAKE,0.5812766105869417,0.4187233894130582,0.22130185834628568,0.7786981416537144
7b-chat,GET,0.40892474300366516,1.0173876136650224,PURCHASE,0.4446898672229277,0.5553101327770724,0.16873227292428086,0.8312677270757192
7b-chat,GET,0.40892474300366516,1.0173876136650224,SAVE,0.7192807399151449,0.2807192600848553,0.3412957383450447,0.6587042616549553
7b-chat,GET,0.40892474300366516,1.0173876136650224,SELL,0.6399360244489487,0.3600639755510513,0.4915853596174016,0.5084146403825984
7b-chat,GET,0.40892474300366516,1.0173876136650224,SEND,0.655281261848211,0.34471873815178905,0.4902288472709617,0.5097711527290383
7b-chat,GET,0.40892474300366516,1.0173876136650224,SHOW,0.7691765974580305,0.23082340254196954,0.672008423213578,0.3279915767864219
7b-chat,GET,0.40892474300366516,1.0173876136650224,SUPPLY,0.5976494959262747,0.40235050407372525,0.41400115279911076,0.5859988472008892
7b-chat,GET,0.40892474300366516,1.0173876136650224,DESIGN,0.25749096951083794,0.742509030489162,0.06786889927638184,0.9321311007236182
7b-chat,GET,0.40892474300366516,1.0173876136650224,TAKE,0.4859194572173016,0.5140805427826983,0.2959827237360259,0.7040172762639741
7b-chat,GET,0.40892474300366516,1.0173876136650224,FEED,0.777763877084025,0.22223612291597505,0.6500314163517996,0.34996858364820044
7b-chat,GET,0.40892474300366516,1.0173876136650224,BUY,0.7335626884890288,0.26643731151097116,0.3849040061095295,0.6150959938904704
7b-chat,GET,0.40892474300366516,1.0173876136650224,CATCH,0.5981266410930318,0.4018733589069681,0.16797349617147703,0.832026503828523
7b-chat,GET,0.40892474300366516,1.0173876136650224,DELIVER,0.8154942346019944,0.1845057653980055,0.4260891130956264,0.5739108869043735
7b-chat,GET,0.40892474300366516,1.0173876136650224,THROW,0.7817784093261078,0.2182215906738923,0.6243290731767277,0.3756709268232723
7b-chat,GET,0.40892474300366516,1.0173876136650224,PROMISE,0.8451712350766578,0.15482876492334216,0.7533446229317626,0.2466553770682375
7b-chat,GIVE,0.3124544218985673,1.0506164037978694,BRING,0.7031475181663062,0.2968524818336937,0.5147430985634419,0.4852569014365581
7b-chat,GIVE,0.3124544218985673,1.0506164037978694,DRAW,0.47689955168016324,0.5231004483198367,0.34988713702636537,0.6501128629736346
7b-chat,GIVE,0.3124544218985673,1.0506164037978694,FIND,0.6549351984173347,0.3450648015826653,0.5353652812069268,0.4646347187930732
7b-chat,GIVE,0.3124544218985673,1.0506164037978694,GET,0.7152404115320712,0.2847595884679287,0.5557008565505497,0.4442991434494503
7b-chat,GIVE,0.3124544218985673,1.0506164037978694,KEEP,0.40452005596505003,0.59547994403495,0.284210288450284,0.7157897115497159
7b-chat,GIVE,0.3124544218985673,1.0506164037978694,LEAVE,0.534083439190496,0.46591656080950405,0.3876096985776488,0.6123903014223512
7b-chat,GIVE,0.3124544218985673,1.0506164037978694,MAKE,0.520675556195538,0.47932444380446204,0.37244779857175586,0.6275522014282441
7b-chat,GIVE,0.3124544218985673,1.0506164037978694,PURCHASE,0.352323277528175,0.6476767224718248,0.24169360905696344,0.7583063909430365
7b-chat,GIVE,0.3124544218985673,1.0506164037978694,SAVE,0.5831928787378388,0.41680712126216124,0.4157979368570225,0.5842020631429776
7b-chat,GIVE,0.3124544218985673,1.0506164037978694,SELL,0.558584043476066,0.4414159565239339,0.40595680693073727,0.5940431930692627
7b-chat,GIVE,0.3124544218985673,1.0506164037978694,SEND,0.5659484906060911,0.43405150939390885,0.35111791148655874,0.6488820885134412
